txn_uid,sender_uid,receiver_uid,amount,timestamp,txn_type,status,is_fraud,fraud_score
TXN0069964,ACC03806,ACC04282,820.11,2024-11-15 22:58:54,withdrawal,normal,0,0.0
TXN0069965,ACC02189,ACC01548,2981.44,2024-11-15 22:59:37,transfer,normal,0,0.0
TXN0069966,ACC00971,ACC03555,2275.0,2024-11-15 23:02:58,transfer,normal,0,0.0
TXN0069967,ACC04038,ACC02657,1770.92,2024-11-15 23:07:26,payment,normal,0,0.0
TXN0069968,ACC01632,ACC03599,2800.49,2024-11-15 23:09:19,payment,normal,0,0.0
TXN0069969,ACC03411,ACC00257,1824.74,2024-11-15 23:14:12,payment,normal,0,0.0
TXN0069970,ACC01246,ACC01932,7173.48,2024-11-15 23:26:48,payment,normal,0,0.0
TXN0069971,ACC03662,ACC04136,2529.46,2024-11-15 23:31:14,withdrawal,normal,0,0.0
TXN0069972,ACC00061,ACC03423,3416.29,2024-11-15 23:33:53,transfer,normal,0,0.0
TXN0069973,ACC03660,ACC02159,1748.3,2024-11-15 23:50:01,payment,normal,0,0.0
TXN0069974,ACC00465,ACC01328,3587.51,2024-11-16 00:11:53,withdrawal,normal,0,0.0
TXN0069975,ACC04623,ACC00713,3263.54,2024-11-16 00:51:46,transfer,normal,0,0.0
TXN0069976,ACC04269,ACC00673,11004.93,2024-11-16 00:57:40,transfer,normal,0,0.0
TXN0069977,ACC04120,ACC04921,2787.93,2024-11-16 01:07:48,payment,normal,0,0.0
TXN0069978,ACC03088,ACC00177,2052.66,2024-11-16 01:09:01,transfer,normal,0,0.0
TXN0069979,ACC02808,ACC04034,3024.0,2024-11-16 01:21:56,withdrawal,normal,0,0.0
TXN0069980,ACC04045,ACC02905,10432.12,2024-11-16 01:23:17,payment,normal,0,0.0
TXN0069981,ACC01638,ACC01526,3401.35,2024-11-16 01:29:40,payment,normal,0,0.0
TXN0069982,ACC04155,ACC03207,1381.41,2024-11-16 01:31:17,transfer,normal,0,0.0
TXN0069983,ACC00929,ACC00151,3578.56,2024-11-16 01:33:59,payment,normal,0,0.0
TXN0069984,ACC03887,ACC00213,938.28,2024-11-16 01:34:44,transfer,normal,0,0.0
TXN0069985,ACC02325,ACC03877,62099.0,2024-11-16 02:00:00,transfer,normal,1,0.0
TXN0069986,ACC00233,ACC03870,883.31,2024-11-16 02:02:01,transfer,normal,0,0.0
TXN0069987,ACC00151,ACC01379,2722.45,2024-11-16 02:05:55,withdrawal,normal,0,0.0
TXN0069988,ACC04425,ACC03571,17056.99,2024-11-16 02:19:22,payment,normal,0,0.0
TXN0069989,ACC04741,ACC04831,2020.1,2024-11-16 02:21:17,transfer,normal,0,0.0
TXN0069990,ACC00884,ACC00828,3549.34,2024-11-16 02:40:31,transfer,normal,0,0.0
TXN0069991,ACC02739,ACC02236,5554.59,2024-11-16 02:53:17,transfer,normal,0,0.0
TXN0069992,ACC01550,ACC01424,3868.38,2024-11-16 02:57:12,payment,normal,0,0.0
TXN0069993,ACC02511,ACC03877,79244.0,2024-11-16 03:00:00,transfer,normal,1,0.0
TXN0069994,ACC01724,ACC03981,2730.25,2024-11-16 03:02:34,payment,normal,0,0.0
TXN0069995,ACC04766,ACC04113,3102.3,2024-11-16 03:11:44,payment,normal,0,0.0
TXN0069996,ACC00367,ACC01166,4775.22,2024-11-16 03:13:26,payment,normal,0,0.0
TXN0069997,ACC03840,ACC00541,1111.69,2024-11-16 03:25:04,transfer,normal,0,0.0
TXN0069998,ACC01211,ACC01181,6331.0,2024-11-16 03:31:34,withdrawal,normal,0,0.0
TXN0069999,ACC01835,ACC02671,2270.36,2024-11-16 03:51:40,payment,normal,0,0.0
TXN0070000,ACC04799,ACC02468,499.32,2024-11-16 03:58:34,payment,normal,0,0.0
TXN0070001,ACC02141,ACC04484,9076.79,2024-11-16 03:58:42,withdrawal,normal,0,0.0
TXN0070002,ACC03997,ACC04092,4724.26,2024-11-16 03:59:46,transfer,normal,0,0.0
TXN0070003,ACC00022,ACC00731,732.53,2024-11-16 04:00:21,withdrawal,normal,0,0.0
TXN0070004,ACC02647,ACC03711,312.44,2024-11-16 04:03:31,payment,normal,0,0.0
TXN0070005,ACC01699,ACC04064,2510.62,2024-11-16 04:11:19,withdrawal,normal,0,0.0
TXN0070006,ACC04458,ACC02584,4495.27,2024-11-16 04:14:05,withdrawal,normal,0,0.0
TXN0070007,ACC01493,ACC04982,525.47,2024-11-16 04:17:58,withdrawal,normal,0,0.0
TXN0070008,ACC02914,ACC03399,5122.81,2024-11-16 04:37:09,transfer,normal,0,0.0
TXN0070009,ACC02865,ACC00776,41497.3,2024-11-16 04:41:15,transfer,normal,0,0.0
TXN0070010,ACC01562,ACC03158,227.89,2024-11-16 05:04:47,withdrawal,normal,0,0.0
TXN0070011,ACC01391,ACC02784,1680.84,2024-11-16 05:06:25,withdrawal,normal,0,0.0
TXN0070012,ACC00554,ACC03464,8744.34,2024-11-16 05:07:35,withdrawal,normal,0,0.0
TXN0070013,ACC04356,ACC01729,3741.45,2024-11-16 05:25:58,withdrawal,normal,0,0.0
TXN0070014,ACC04325,ACC02765,56559.49,2024-11-16 05:28:50,payment,normal,0,0.0
TXN0070015,ACC04993,ACC04266,1729.74,2024-11-16 05:33:33,withdrawal,normal,0,0.0
TXN0070016,ACC02896,ACC01103,8362.08,2024-11-16 05:34:26,transfer,normal,0,0.0
TXN0070017,ACC00787,ACC02263,3951.43,2024-11-16 05:42:34,payment,normal,0,0.0
TXN0070018,ACC00295,ACC00398,4202.23,2024-11-16 05:44:27,withdrawal,normal,0,0.0
TXN0070019,ACC01670,ACC00196,2667.77,2024-11-16 05:53:20,withdrawal,normal,0,0.0
TXN0070020,ACC00679,ACC04782,3829.96,2024-11-16 05:54:21,withdrawal,normal,0,0.0
TXN0070021,ACC04052,ACC00419,30045.23,2024-11-16 05:54:29,transfer,normal,0,0.0
TXN0070022,ACC02757,ACC01433,2710.44,2024-11-16 06:00:43,payment,normal,0,0.0
TXN0070023,ACC01494,ACC01545,9308.65,2024-11-16 06:05:38,transfer,normal,0,0.0
TXN0070024,ACC00074,ACC02543,1777.5,2024-11-16 06:09:14,withdrawal,normal,0,0.0
TXN0070025,ACC03576,ACC01310,6200.34,2024-11-16 06:38:47,payment,normal,0,0.0
TXN0070026,ACC01144,ACC00558,3043.12,2024-11-16 06:42:44,payment,normal,0,0.0
TXN0070027,ACC00377,ACC00761,4236.68,2024-11-16 07:02:28,payment,normal,0,0.0
TXN0070028,ACC01156,ACC04310,1292.5,2024-11-16 07:08:47,payment,normal,0,0.0
TXN0070029,ACC03275,ACC01723,2260.13,2024-11-16 07:08:50,payment,normal,0,0.0
TXN0070030,ACC01922,ACC01500,8181.13,2024-11-16 07:10:48,withdrawal,normal,0,0.0
TXN0070031,ACC04459,ACC01143,1533.55,2024-11-16 07:10:50,payment,normal,0,0.0
TXN0070032,ACC00327,ACC04400,7721.71,2024-11-16 07:15:52,withdrawal,normal,0,0.0
TXN0070033,ACC04714,ACC02384,2287.6,2024-11-16 07:24:15,withdrawal,normal,0,0.0
TXN0070034,ACC00269,ACC03351,12212.3,2024-11-16 07:27:44,payment,normal,0,0.0
TXN0070035,ACC01899,ACC02431,557.19,2024-11-16 07:50:34,payment,normal,0,0.0
TXN0070036,ACC01908,ACC01951,3580.42,2024-11-16 07:54:13,withdrawal,normal,0,0.0
TXN0070037,ACC01632,ACC03707,5169.72,2024-11-16 07:56:21,payment,normal,0,0.0
TXN0070038,ACC04427,ACC01751,5652.97,2024-11-16 07:56:22,withdrawal,normal,0,0.0
TXN0070039,ACC01943,ACC03023,6763.94,2024-11-16 07:56:53,transfer,normal,0,0.0
TXN0070040,ACC01477,ACC01524,1615.08,2024-11-16 08:17:38,transfer,normal,0,0.0
TXN0070041,ACC04525,ACC01139,818.01,2024-11-16 08:27:20,withdrawal,normal,0,0.0
TXN0070042,ACC00525,ACC03152,1104.1,2024-11-16 08:27:44,withdrawal,normal,0,0.0
TXN0070043,ACC02229,ACC00944,1989.08,2024-11-16 08:29:29,transfer,normal,0,0.0
TXN0070044,ACC00102,ACC02874,18611.24,2024-11-16 08:31:40,withdrawal,normal,0,0.0
TXN0070045,ACC04097,ACC01485,7092.91,2024-11-16 08:47:41,payment,normal,0,0.0
TXN0070046,ACC04371,ACC04798,2984.91,2024-11-16 09:00:19,transfer,normal,0,0.0
TXN0070047,ACC02568,ACC02190,1467.47,2024-11-16 09:01:35,payment,normal,0,0.0
TXN0070048,ACC02351,ACC03901,1594.5,2024-11-16 09:01:38,withdrawal,normal,0,0.0
TXN0070049,ACC02824,ACC02419,9217.62,2024-11-16 09:02:10,withdrawal,normal,0,0.0
TXN0070050,ACC00230,ACC03490,1182.87,2024-11-16 09:04:46,withdrawal,normal,0,0.0
TXN0070051,ACC02482,ACC03154,1689.33,2024-11-16 09:04:59,payment,normal,0,0.0
TXN0070052,ACC04408,ACC01792,4803.61,2024-11-16 09:09:45,withdrawal,normal,0,0.0
TXN0070053,ACC02141,ACC04425,1641.11,2024-11-16 09:10:59,transfer,normal,0,0.0
TXN0070054,ACC01267,ACC01552,7844.84,2024-11-16 09:15:04,withdrawal,normal,0,0.0
TXN0070055,ACC01614,ACC04576,23874.0,2024-11-16 09:16:03,transfer,normal,0,0.0
TXN0070056,ACC00827,ACC01344,846.24,2024-11-16 09:28:07,withdrawal,normal,0,0.0
TXN0070057,ACC03521,ACC03382,14523.9,2024-11-16 09:36:30,transfer,normal,0,0.0
TXN0070058,ACC01819,ACC03702,2603.69,2024-11-16 09:37:13,payment,normal,0,0.0
TXN0070059,ACC02936,ACC04600,3409.28,2024-11-16 09:38:54,transfer,normal,0,0.0
TXN0070060,ACC00694,ACC01527,975.39,2024-11-16 09:43:41,withdrawal,normal,0,0.0
TXN0070061,ACC02871,ACC04923,2788.01,2024-11-16 09:52:00,transfer,normal,0,0.0
TXN0070062,ACC00621,ACC01111,1483.72,2024-11-16 09:57:32,transfer,normal,0,0.0
TXN0070063,ACC00288,ACC02299,4276.86,2024-11-16 10:02:58,transfer,normal,0,0.0
TXN0070064,ACC03910,ACC03339,56285.27,2024-11-16 10:07:25,transfer,normal,0,0.0
TXN0070065,ACC03760,ACC02172,3783.62,2024-11-16 10:12:06,withdrawal,normal,0,0.0
TXN0070066,ACC03443,ACC02484,2853.76,2024-11-16 10:17:45,transfer,normal,0,0.0
TXN0070067,ACC04405,ACC01269,1656.25,2024-11-16 10:30:43,withdrawal,normal,0,0.0
TXN0070068,ACC00495,ACC00059,1908.01,2024-11-16 10:34:20,payment,normal,0,0.0
TXN0070069,ACC02538,ACC04944,5217.89,2024-11-16 10:39:59,payment,normal,0,0.0
TXN0070070,ACC04885,ACC00252,1871.7,2024-11-16 10:44:22,withdrawal,normal,0,0.0
TXN0070071,ACC01804,ACC02836,1418.31,2024-11-16 10:46:26,withdrawal,normal,0,0.0
TXN0070072,ACC04774,ACC01739,4901.35,2024-11-16 10:49:43,transfer,normal,0,0.0
TXN0070073,ACC00892,ACC01519,13097.58,2024-11-16 10:52:17,withdrawal,normal,0,0.0
TXN0070074,ACC02651,ACC03721,4524.8,2024-11-16 11:04:08,withdrawal,normal,0,0.0
TXN0070075,ACC02772,ACC01446,5961.81,2024-11-16 11:10:40,transfer,normal,0,0.0
TXN0070076,ACC01529,ACC04440,650.79,2024-11-16 11:18:45,payment,normal,0,0.0
TXN0070077,ACC00763,ACC04390,1294.27,2024-11-16 11:22:23,transfer,normal,0,0.0
TXN0070078,ACC01669,ACC01425,4880.63,2024-11-16 11:23:20,transfer,normal,0,0.0
TXN0070079,ACC01522,ACC03201,6341.89,2024-11-16 11:34:30,transfer,normal,0,0.0
TXN0070080,ACC00791,ACC01656,7378.36,2024-11-16 11:36:23,withdrawal,normal,0,0.0
TXN0070081,ACC04769,ACC04142,1736.57,2024-11-16 11:38:35,transfer,normal,0,0.0
TXN0070082,ACC02739,ACC04013,2508.33,2024-11-16 11:44:02,transfer,normal,0,0.0
TXN0070083,ACC02775,ACC03877,70669.0,2024-11-16 12:00:00,transfer,normal,1,0.0
TXN0070084,ACC00725,ACC03179,1483.68,2024-11-16 12:02:14,withdrawal,normal,0,0.0
TXN0070085,ACC02468,ACC02432,13453.98,2024-11-16 12:15:40,transfer,normal,0,0.0
TXN0070086,ACC01476,ACC03152,2992.0,2024-11-16 12:22:13,withdrawal,normal,0,0.0
TXN0070087,ACC04647,ACC02978,16136.23,2024-11-16 12:24:10,payment,normal,0,0.0
TXN0070088,ACC01341,ACC02799,5251.78,2024-11-16 12:34:28,transfer,normal,0,0.0
TXN0070089,ACC02763,ACC03021,9126.11,2024-11-16 12:41:29,transfer,normal,0,0.0
TXN0070090,ACC01344,ACC02294,5189.9,2024-11-16 12:41:35,transfer,normal,0,0.0
TXN0070091,ACC01938,ACC01458,1939.37,2024-11-16 12:44:41,transfer,normal,0,0.0
TXN0070092,ACC00084,ACC01251,4077.06,2024-11-16 12:50:50,withdrawal,normal,0,0.0
TXN0070093,ACC01788,ACC00702,2644.54,2024-11-16 12:52:20,payment,normal,0,0.0
TXN0070094,ACC04182,ACC04109,12335.93,2024-11-16 13:11:03,payment,normal,0,0.0
TXN0070095,ACC04157,ACC01481,2341.85,2024-11-16 13:13:02,withdrawal,normal,0,0.0
TXN0070096,ACC03527,ACC03220,1732.29,2024-11-16 13:18:28,withdrawal,normal,0,0.0
TXN0070097,ACC04102,ACC00693,2251.52,2024-11-16 13:19:48,transfer,normal,0,0.0
TXN0070098,ACC01746,ACC01022,10004.62,2024-11-16 13:25:13,withdrawal,normal,0,0.0
TXN0070099,ACC02814,ACC04639,924.33,2024-11-16 13:34:07,withdrawal,normal,0,0.0
TXN0070100,ACC01978,ACC00097,1267.6,2024-11-16 13:40:32,transfer,normal,0,0.0
TXN0070101,ACC01884,ACC03908,1085.08,2024-11-16 13:44:40,transfer,normal,0,0.0
TXN0070102,ACC02863,ACC01978,4999.2,2024-11-16 13:59:36,withdrawal,normal,0,0.0
TXN0070103,ACC01243,ACC02122,336.31,2024-11-16 14:03:27,transfer,normal,0,0.0
TXN0070104,ACC02989,ACC01695,4710.78,2024-11-16 14:03:51,withdrawal,normal,0,0.0
TXN0070105,ACC01675,ACC03721,2876.76,2024-11-16 14:18:36,withdrawal,normal,0,0.0
TXN0070106,ACC02297,ACC01251,319.09,2024-11-16 14:20:38,transfer,normal,0,0.0
TXN0070107,ACC04288,ACC02871,499.45,2024-11-16 14:31:05,payment,normal,0,0.0
TXN0070108,ACC00441,ACC01237,3701.73,2024-11-16 14:35:24,withdrawal,normal,0,0.0
TXN0070109,ACC00704,ACC01325,1328.17,2024-11-16 14:38:03,payment,normal,0,0.0
TXN0070110,ACC01173,ACC01968,5044.79,2024-11-16 14:59:38,transfer,normal,0,0.0
TXN0070111,ACC01129,ACC01066,1423.64,2024-11-16 15:01:25,withdrawal,normal,0,0.0
TXN0070112,ACC01847,ACC01367,4198.05,2024-11-16 15:09:33,withdrawal,normal,0,0.0
TXN0070113,ACC02100,ACC03569,2787.85,2024-11-16 15:14:01,withdrawal,normal,0,0.0
TXN0070114,ACC03437,ACC01383,1938.57,2024-11-16 15:14:06,withdrawal,normal,0,0.0
TXN0070115,ACC01093,ACC02052,3758.29,2024-11-16 15:24:11,payment,normal,0,0.0
TXN0070116,ACC01227,ACC00567,4875.11,2024-11-16 15:26:44,withdrawal,normal,0,0.0
TXN0070117,ACC04475,ACC02494,7527.78,2024-11-16 15:38:24,payment,normal,0,0.0
TXN0070118,ACC03238,ACC01451,2576.48,2024-11-16 15:39:27,payment,normal,0,0.0
TXN0070119,ACC04925,ACC02578,2117.0,2024-11-16 15:45:33,withdrawal,normal,0,0.0
TXN0070120,ACC01958,ACC03923,2547.98,2024-11-16 15:51:44,payment,normal,0,0.0
TXN0070121,ACC03083,ACC02068,8324.73,2024-11-16 16:06:05,withdrawal,normal,0,0.0
TXN0070122,ACC03121,ACC00683,1900.4,2024-11-16 16:09:44,payment,normal,0,0.0
TXN0070123,ACC00581,ACC01018,5797.06,2024-11-16 16:11:40,withdrawal,normal,0,0.0
TXN0070124,ACC03578,ACC00885,14611.49,2024-11-16 16:21:04,transfer,normal,0,0.0
TXN0070125,ACC02523,ACC02954,807.54,2024-11-16 16:46:47,payment,normal,0,0.0
TXN0070126,ACC04236,ACC03310,8929.83,2024-11-16 16:47:49,payment,normal,0,0.0
TXN0070127,ACC04009,ACC00939,3063.08,2024-11-16 16:58:30,withdrawal,normal,0,0.0
TXN0070128,ACC03707,ACC03877,83511.0,2024-11-16 17:00:00,transfer,normal,1,0.0
TXN0070129,ACC02832,ACC00780,7308.53,2024-11-16 17:05:52,withdrawal,normal,0,0.0
TXN0070130,ACC04995,ACC04511,4303.85,2024-11-16 17:23:26,withdrawal,normal,0,0.0
TXN0070131,ACC04157,ACC03259,3458.47,2024-11-16 17:31:29,transfer,normal,0,0.0
TXN0070132,ACC02324,ACC00516,4328.31,2024-11-16 17:38:20,transfer,normal,0,0.0
TXN0070133,ACC03202,ACC03920,11997.64,2024-11-16 17:43:59,payment,normal,0,0.0
TXN0070134,ACC02958,ACC00472,2827.55,2024-11-16 17:54:11,payment,normal,0,0.0
TXN0070135,ACC03428,ACC01610,3606.52,2024-11-16 17:59:14,payment,normal,0,0.0
TXN0070136,ACC03567,ACC04442,927.92,2024-11-16 18:06:57,transfer,normal,0,0.0
TXN0070137,ACC03537,ACC00379,1413.51,2024-11-16 18:11:28,withdrawal,normal,0,0.0
TXN0070138,ACC01364,ACC02831,2492.75,2024-11-16 18:13:00,transfer,normal,0,0.0
TXN0070139,ACC04034,ACC04769,7085.97,2024-11-16 18:16:22,transfer,normal,0,0.0
TXN0070140,ACC01357,ACC02418,2120.92,2024-11-16 18:18:46,transfer,normal,0,0.0
TXN0070141,ACC04404,ACC04126,3286.82,2024-11-16 18:18:59,withdrawal,normal,0,0.0
TXN0070142,ACC01038,ACC02005,1729.28,2024-11-16 18:19:55,payment,normal,0,0.0
TXN0070143,ACC00971,ACC02452,2323.69,2024-11-16 18:23:20,payment,normal,0,0.0
TXN0070144,ACC03735,ACC03451,3714.91,2024-11-16 18:37:49,payment,normal,0,0.0
TXN0070145,ACC02426,ACC04649,586.62,2024-11-16 18:44:48,transfer,normal,0,0.0
TXN0070146,ACC04805,ACC02818,835.73,2024-11-16 18:53:24,payment,normal,0,0.0
TXN0070147,ACC00276,ACC03179,2302.47,2024-11-16 18:59:38,withdrawal,normal,0,0.0
TXN0070148,ACC01008,ACC03845,2016.99,2024-11-16 19:14:07,withdrawal,normal,0,0.0
TXN0070149,ACC03578,ACC04780,6262.13,2024-11-16 19:20:31,payment,normal,0,0.0
TXN0070150,ACC04119,ACC00722,3997.58,2024-11-16 19:21:22,withdrawal,normal,0,0.0
TXN0070151,ACC01993,ACC04615,18026.3,2024-11-16 19:22:33,withdrawal,normal,0,0.0
TXN0070152,ACC01349,ACC04878,832.37,2024-11-16 19:27:20,transfer,normal,0,0.0
TXN0070153,ACC02345,ACC04336,6450.1,2024-11-16 19:42:23,withdrawal,normal,0,0.0
TXN0070154,ACC02985,ACC02730,662.92,2024-11-16 19:57:25,withdrawal,normal,0,0.0
TXN0070155,ACC02582,ACC01052,1077.83,2024-11-16 19:57:46,withdrawal,normal,0,0.0
TXN0070156,ACC01992,ACC03682,778.12,2024-11-16 19:58:52,payment,normal,0,0.0
TXN0070157,ACC04769,ACC00683,260.78,2024-11-16 19:59:32,payment,normal,0,0.0
TXN0070158,ACC04207,ACC03551,10574.33,2024-11-16 20:01:47,withdrawal,normal,0,0.0
TXN0070159,ACC00694,ACC03462,524.06,2024-11-16 20:15:22,withdrawal,normal,0,0.0
TXN0070160,ACC03783,ACC04289,13754.14,2024-11-16 20:18:37,withdrawal,normal,0,0.0
TXN0070161,ACC03516,ACC03484,7387.41,2024-11-16 20:20:18,transfer,normal,0,0.0
TXN0070162,ACC02797,ACC03981,1092.49,2024-11-16 20:46:09,transfer,normal,0,0.0
TXN0070163,ACC02127,ACC01443,1970.22,2024-11-16 20:48:39,withdrawal,normal,0,0.0
TXN0070164,ACC00329,ACC02032,3572.65,2024-11-16 20:50:06,payment,normal,0,0.0
TXN0070165,ACC00013,ACC03311,6808.67,2024-11-16 21:06:24,withdrawal,normal,0,0.0
TXN0070166,ACC03349,ACC03641,1137.11,2024-11-16 21:09:51,withdrawal,normal,0,0.0
TXN0070167,ACC01578,ACC03467,472.57,2024-11-16 21:17:33,withdrawal,normal,0,0.0
TXN0070168,ACC03565,ACC03499,12320.69,2024-11-16 21:30:31,withdrawal,normal,0,0.0
TXN0070169,ACC04923,ACC00054,1642.75,2024-11-16 21:31:55,withdrawal,normal,0,0.0
TXN0070170,ACC01800,ACC03766,3547.7,2024-11-16 21:42:49,withdrawal,normal,0,0.0
TXN0070171,ACC02582,ACC04336,11792.03,2024-11-16 21:53:56,transfer,normal,0,0.0
TXN0070172,ACC02258,ACC03970,20090.67,2024-11-16 22:09:23,payment,normal,0,0.0
TXN0070173,ACC04521,ACC03243,3084.38,2024-11-16 22:12:17,transfer,normal,0,0.0
TXN0070174,ACC03781,ACC02439,2464.26,2024-11-16 22:22:12,withdrawal,normal,0,0.0
TXN0070175,ACC04753,ACC00054,3724.72,2024-11-16 22:24:24,payment,normal,0,0.0
TXN0070176,ACC03630,ACC01586,3025.08,2024-11-16 22:31:36,payment,normal,0,0.0
TXN0070177,ACC01300,ACC00766,246.34,2024-11-16 22:37:29,withdrawal,normal,0,0.0
TXN0070178,ACC02304,ACC02854,1116.01,2024-11-16 22:51:36,transfer,normal,0,0.0
TXN0070179,ACC00689,ACC00020,12635.5,2024-11-16 22:52:43,withdrawal,normal,0,0.0
TXN0070180,ACC02363,ACC01424,4592.88,2024-11-16 22:57:40,transfer,normal,0,0.0
TXN0070181,ACC04775,ACC03213,3875.96,2024-11-16 23:03:47,withdrawal,normal,0,0.0
TXN0070182,ACC04833,ACC04902,514.5,2024-11-16 23:18:04,payment,normal,0,0.0
TXN0070183,ACC00077,ACC03955,339.23,2024-11-16 23:18:21,withdrawal,normal,0,0.0
TXN0070184,ACC04752,ACC04581,9244.13,2024-11-16 23:23:54,transfer,normal,0,0.0
TXN0070185,ACC01077,ACC04273,6729.63,2024-11-16 23:29:42,withdrawal,normal,0,0.0
TXN0070186,ACC04513,ACC04218,41633.86,2024-11-16 23:34:06,withdrawal,normal,0,0.0
TXN0070187,ACC00838,ACC01078,759.1,2024-11-16 23:35:02,payment,normal,0,0.0
TXN0070188,ACC04850,ACC00786,1341.55,2024-11-16 23:37:11,payment,normal,0,0.0
TXN0070189,ACC04403,ACC02720,2330.1,2024-11-16 23:37:36,payment,normal,0,0.0
TXN0070190,ACC02093,ACC01458,1615.05,2024-11-16 23:39:56,withdrawal,normal,0,0.0
TXN0070191,ACC04607,ACC03721,671.96,2024-11-16 23:44:12,payment,normal,0,0.0
TXN0070192,ACC00533,ACC01262,4063.34,2024-11-16 23:50:27,payment,normal,0,0.0
TXN0070193,ACC04906,ACC01964,5277.9,2024-11-17 00:06:53,payment,normal,0,0.0
TXN0070194,ACC02930,ACC00069,4993.57,2024-11-17 00:13:52,withdrawal,normal,0,0.0
TXN0070195,ACC01128,ACC03068,4835.34,2024-11-17 00:19:54,payment,normal,0,0.0
TXN0070196,ACC04195,ACC04294,2243.65,2024-11-17 00:31:12,transfer,normal,0,0.0
TXN0070197,ACC03651,ACC00807,2701.35,2024-11-17 00:34:30,withdrawal,normal,0,0.0
TXN0070198,ACC00398,ACC02460,655.55,2024-11-17 00:38:30,payment,normal,0,0.0
TXN0070199,ACC04565,ACC04453,3888.22,2024-11-17 00:41:04,transfer,normal,0,0.0
TXN0070200,ACC00278,ACC04794,1580.04,2024-11-17 00:47:51,withdrawal,normal,0,0.0
TXN0070201,ACC03313,ACC03911,1103.43,2024-11-17 00:54:43,payment,normal,0,0.0
TXN0070202,ACC01679,ACC02241,4206.36,2024-11-17 01:14:57,payment,normal,0,0.0
TXN0070203,ACC04976,ACC04672,1983.49,2024-11-17 01:23:01,withdrawal,normal,0,0.0
TXN0070204,ACC04942,ACC02829,2083.08,2024-11-17 01:25:07,withdrawal,normal,0,0.0
TXN0070205,ACC04754,ACC00938,3047.47,2024-11-17 01:27:06,withdrawal,normal,0,0.0
TXN0070206,ACC00086,ACC03599,954.27,2024-11-17 01:29:35,withdrawal,normal,0,0.0
TXN0070207,ACC03110,ACC00728,681.44,2024-11-17 01:43:50,payment,normal,0,0.0
TXN0070208,ACC02594,ACC02161,3984.93,2024-11-17 01:51:25,payment,normal,0,0.0
TXN0070209,ACC02017,ACC03153,3148.43,2024-11-17 01:54:01,transfer,normal,0,0.0
TXN0070210,ACC03007,ACC04474,2763.71,2024-11-17 02:03:05,withdrawal,normal,0,0.0
TXN0070211,ACC00175,ACC01372,5319.92,2024-11-17 02:05:14,transfer,normal,0,0.0
TXN0070212,ACC02962,ACC01916,1640.94,2024-11-17 02:16:06,withdrawal,normal,0,0.0
TXN0070213,ACC04784,ACC02977,1670.72,2024-11-17 02:24:44,withdrawal,normal,0,0.0
TXN0070214,ACC04771,ACC00278,3300.15,2024-11-17 02:25:35,withdrawal,normal,0,0.0
TXN0070215,ACC03602,ACC00560,3045.67,2024-11-17 02:39:48,payment,normal,0,0.0
TXN0070216,ACC03482,ACC00837,18805.0,2024-11-17 02:42:05,transfer,normal,0,0.0
TXN0070217,ACC04076,ACC03291,886.67,2024-11-17 02:42:12,payment,normal,0,0.0
TXN0070218,ACC04116,ACC01224,12090.5,2024-11-17 02:42:42,transfer,normal,0,0.0
TXN0070219,ACC01232,ACC00070,524.47,2024-11-17 02:53:58,payment,normal,0,0.0
TXN0070220,ACC02660,ACC00998,2755.3,2024-11-17 03:01:50,payment,normal,0,0.0
TXN0070221,ACC00358,ACC03671,3027.78,2024-11-17 03:12:32,withdrawal,normal,0,0.0
TXN0070222,ACC02729,ACC01862,2200.45,2024-11-17 03:15:14,payment,normal,0,0.0
TXN0070223,ACC04188,ACC01251,5250.72,2024-11-17 03:20:07,withdrawal,normal,0,0.0
TXN0070224,ACC01498,ACC04653,2536.87,2024-11-17 03:25:20,withdrawal,normal,0,0.0
TXN0070225,ACC02187,ACC04355,2901.7,2024-11-17 03:25:36,withdrawal,normal,0,0.0
TXN0070226,ACC01217,ACC03420,1105.58,2024-11-17 03:30:20,transfer,normal,0,0.0
TXN0070227,ACC04656,ACC03181,1605.0,2024-11-17 03:43:46,payment,normal,0,0.0
TXN0070228,ACC02591,ACC04757,29708.54,2024-11-17 03:44:44,transfer,normal,0,0.0
TXN0070229,ACC02337,ACC04126,8849.29,2024-11-17 03:49:52,payment,normal,0,0.0
TXN0070230,ACC04165,ACC01559,6462.17,2024-11-17 04:12:12,payment,normal,0,0.0
TXN0070231,ACC02280,ACC03511,9775.06,2024-11-17 04:14:18,payment,normal,0,0.0
TXN0070232,ACC00110,ACC01449,2092.01,2024-11-17 04:22:19,payment,normal,0,0.0
TXN0070233,ACC02497,ACC04943,847.5,2024-11-17 04:22:48,payment,normal,0,0.0
TXN0070234,ACC00819,ACC01401,826.36,2024-11-17 04:24:50,transfer,normal,0,0.0
TXN0070235,ACC01089,ACC02139,1422.2,2024-11-17 04:36:13,withdrawal,normal,0,0.0
TXN0070236,ACC03308,ACC01421,5325.82,2024-11-17 04:39:44,withdrawal,normal,0,0.0
TXN0070237,ACC00898,ACC03442,561.08,2024-11-17 04:42:41,transfer,normal,0,0.0
TXN0070238,ACC00584,ACC00468,2062.98,2024-11-17 04:51:54,withdrawal,normal,0,0.0
TXN0070239,ACC03150,ACC04651,172.68,2024-11-17 04:52:15,transfer,normal,0,0.0
TXN0070240,ACC01046,ACC03274,1591.99,2024-11-17 04:53:55,withdrawal,normal,0,0.0
